u,g,r,i,z,specClass,redshift,redshifterr
19.197645,17.541473,16.582897,16.13762,15.794358,2,0.117087,0.000154586
18.414303,16.72101,15.897447,15.514102,15.207883,2,0.055727,0.000158799
19.180048,17.978336,17.250708,16.83105,16.613073,2,0.14198,0.00106043
18.651926,17.701107,17.346882,17.069914,16.999239,2,0.0435781,8.28672e-05
19.551851,17.44418,16.488373,16.027693,15.650908,2,0.0556876,0.000195399
19.072794,18.789404,18.744385,18.873339,18.693325,3,0.835314,0.00127771
18.418816,17.14114,16.603321,16.320827,16.244932,2,0.0395651,0.000158007
19.004616,17.935844,17.440819,17.17537,17.038969,2,0.0607896,9.12307e-05
18.753927,17.266216,16.507975,16.093054,15.777768,2,0.0605463,0.000179952
19.573519,18.578955,17.684797,17.343489,17.119158,2,0.265468,0.000116418
19.072962,18.704689,18.74161,18.674448,18.829723,3,0.629612,0.00144379
19.04425,17.687363,16.955618,16.430424,16.198303,2,0.117253,4.17338e-05
19.374937,18.216904,17.71632,17.441221,17.32192,2,0.117358,9.70085e-05
19.312319,18.328205,17.93309,17.630901,17.5182,2,0.0607187,7.72776e-05
19.28049,17.498125,16.567524,16.168936,15.882882,2,0.0725408,0.000160413
19.551945,17.751823,16.724356,16.266195,15.930678,2,0.115708,0.000146711
18.081305,16.948866,16.402786,15.992219,15.821184,2,0.104976,5.70364e-05
17.767834,16.624968,16.048246,15.678981,15.451271,2,0.0849133,0.000102151
16.90622,15.634188,15.134257,14.861145,14.71447,2,0.0281348,7.78117e-05
19.535011,18.61686,18.220455,17.853737,17.679073,2,0.114553,5.576e-05
18.779179,17.368908,16.637508,16.192934,15.892942,2,0.0699922,0.000198205
19.092503,17.596626,16.83508,16.477562,16.206749,2,0.0869134,0.000148881
19.302427,17.417942,16.508171,16.10411,15.782054,2,0.088017,0.000179754
17.40885,15.603523,14.82838,14.467707,14.173503,2,0.0248066,0.000168852
18.89909,18.641785,18.541248,18.358349,18.435562,3,1.52306,0.00176442
19.056114,17.881836,17.475405,17.210001,17.06384,2,0.0572796,8.47032e-05
18.745464,17.846043,17.52573,17.101683,17.047901,2,0.0789972,3.55833e-05
19.406761,17.851513,17.03213,16.582712,16.215843,2,0.115879,0.000177237
19.207432,18.553217,18.307898,18.345512,18.221735,3,2.43873,0.00112347
19.247461,18.971106,18.848495,18.84654,19.08738,3,1.20627,0.00311505
18.838594,17.273643,16.471832,16.067465,15.731272,2,0.130789,0.000145308
19.32687,19.189672,19.30966,19.202988,18.999933,3,0.433523,0.00138083
19.474632,18.153858,17.490055,17.103512,16.800394,2,0.115794,0.000154896
16.595297,15.454339,15.014949,14.81489,14.653692,2,0.0155863,0.000223506
18.62489,18.65443,18.365301,18.310724,18.3276,3,1.38087,0.00188632
19.577997,19.179392,19.061884,18.998047,18.799114,3,0.813129,0.00118997
18.709797,18.028114,17.80017,17.565586,17.617249,3,4.2540567e-31,-6.476445
19.189749,17.321253,16.412994,15.998637,15.670365,2,0.0763101,0.00016717
18.841537,17.737347,17.272602,17.01244,16.846004,2,0.0775546,9.69751e-05
18.2033,16.304,15.413536,14.985358,14.633959,2,0.0511511,0.000189275
18.445026,16.855188,16.11855,15.745253,15.445177,2,0.083284,0.000153176
19.514162,18.31922,17.510246,17.115366,16.875238,2,0.16293,0.00016176
19.37725,17.584667,16.701984,16.278873,15.953991,2,0.084231,0.000153498
18.421713,17.196012,16.743805,16.429142,16.238571,2,0.0664619,7.99213e-05
18.614893,17.56099,17.051544,16.69068,16.511517,2,0.0813671,7.97352e-05
19.112823,17.378336,16.586058,16.209503,15.914295,2,0.0495555,0.000162152
17.432953,16.097742,15.500798,15.147742,14.890711,2,0.0654434,0.000104145
18.12368,16.387688,15.594647,15.178226,14.870873,2,0.0667528,0.000152059
18.700403,17.068748,16.2891,15.886011,15.56144,2,0.0493733,0.000174452
19.275225,17.468782,16.63345,16.252142,15.944357,2,0.0496192,0.000184333
18.053606,16.888454,16.394794,16.054249,15.901796,2,0.0665542,8.98329e-05
18.762667,18.639585,18.532997,18.166317,18.059134,3,1.80985,0.00197029
18.634659,17.551842,17.097992,16.91271,16.692457,2,0.0389657,9.91821e-05
17.756907,17.357634,17.30239,17.33481,17.22207,2,0.0162606,9.48981e-05
17.791927,16.707943,16.306528,16.02774,15.818721,2,0.0503246,7.81525e-05
19.456038,18.098545,17.423525,17.088673,16.887735,2,0.117319,0.000161701
18.481863,18.343904,18.098516,18.043814,18.029757,3,1.41871,0.00162807
18.38952,16.513208,15.579928,15.161105,14.854306,2,0.0586887,0.000184674
18.499153,18.588354,18.674198,18.354042,18.356855,3,1.8535,0.00254431
18.947187,17.10876,16.132544,15.703423,15.354529,2,0.0941387,0.000151847
19.290962,18.175734,17.55001,17.184977,16.985636,2,0.138788,9.44271e-05
18.927837,17.884987,17.536175,17.275414,16.996881,2,0.0496307,9.54896e-05
17.414637,15.9932995,15.2516575,14.832398,14.557638,2,0.0808372,0.00016608
19.152618,17.3092,16.483187,16.100515,15.785212,2,0.0502132,0.00017775
18.567142,18.450968,18.317486,18.402782,18.5861,3,1.14844,0.00155375
16.669447,15.292579,14.638703,14.291289,14.053373,2,0.0255056,0.000173874
19.210175,19.00485,18.908045,18.9907,18.789955,3,0.929704,0.00069762
19.159504,17.178434,16.133879,15.666137,15.31213,2,0.11741,0.000173521
19.358719,17.315132,16.300089,15.804285,15.4205065,2,0.0924569,0.000164265
18.98753,17.183378,16.3353,15.930443,15.59775,2,0.0494387,0.000205691
19.525373,18.350319,17.818388,17.416697,17.249475,2,0.139789,0.000185797
18.76814,17.503,16.947369,16.61111,16.39884,2,0.0816232,8.68941e-05
18.676222,18.324808,18.391058,18.391981,18.420536,3,0.787299,0.00377525
19.53909,18.365976,17.644423,17.222225,16.948742,2,0.156384,5.89366e-05
19.251087,18.133478,17.755404,17.480413,17.4463,2,0.0765033,8.30153e-05
19.227991,18.537622,17.866066,17.469881,17.217205,2,0.244577,0.000948014
18.587374,17.474796,16.898142,16.508003,16.315536,2,0.131379,5.00051e-05
18.979372,17.83724,17.27824,17.001106,16.87254,2,0.0472758,0.000279342
19.13083,18.99097,19.012424,20.158348,20.007893,2,0.00365097,1.00974e-05
17.656334,16.418339,15.843329,15.526504,15.337387,2,0.0582693,0.000172622
19.299747,18.095858,17.556667,17.194208,17.006239,2,0.0873134,6.8203e-05
19.342268,17.652222,16.801876,16.40398,16.135084,2,0.0756397,0.000153923
18.988312,18.515614,17.914185,17.51111,17.28556,3,0.162444,0.00103115
19.554665,17.99478,17.166315,16.734089,16.414875,2,0.111335,0.000127872
18.771084,17.414387,16.6805,16.268543,16.008501,2,0.0813598,0.000158804
18.928612,17.714901,17.280005,16.985172,16.787838,2,0.0474974,7.87362e-05
19.500887,18.038847,17.323555,16.946423,16.71169,2,0.114012,5.13596e-05
19.240337,17.388777,16.402971,15.912556,15.535761,2,0.126292,0.000209217
18.590567,18.690767,18.646093,18.301456,18.254515,3,1.81425,0.00160792
16.955046,15.833575,15.281232,14.911574,14.652608,2,0.0422858,8.5243e-05
18.921122,17.419065,16.670351,16.260017,15.922686,2,0.0428246,0.000104476
18.43013,17.393463,17.033314,16.79303,16.6632,2,0.0457822,7.66774e-05
17.538965,15.94605,15.203734,14.791439,14.490788,2,0.0461117,0.000153676
17.52382,15.845611,15.068407,14.703535,14.397492,2,0.0634884,0.000139305
18.455801,16.742268,15.9214,15.503812,15.195457,2,0.0637149,0.000157555
18.299305,17.631016,17.287191,16.99935,16.793768,3,0.443808,0.000961235
17.224241,16.226332,15.900817,15.664122,15.50654,2,0.0461042,7.70526e-05
19.226906,17.490862,16.73665,16.345821,16.015675,2,0.0978214,0.000136628
17.060251,15.669595,15.153145,14.870929,14.590624,2,0.0219235,0.000149246
19.126928,17.24285,16.204247,15.696682,15.305621,2,0.1364,0.000152068
19.034193,18.09119,17.61206,17.366444,17.13736,2,0.0657979,8.82591e-05
18.754612,18.5749,18.429897,18.489897,18.300795,3,0.824128,0.0013954
15.713646,15.480631,15.626043,15.688363,15.533114,2,0.00786698,9.516e-06
18.958244,17.273943,16.503082,16.088442,15.792931,2,0.0656447,0.000137497
19.560377,18.277376,17.54777,17.140583,16.889982,2,0.16965,0.000161631
17.538843,16.123102,15.454339,15.072943,14.826656,2,0.0665634,0.000140419
18.275019,17.062883,16.465548,16.08452,15.828542,2,0.0765299,0.000117783
19.25421,18.8819,18.778288,18.622906,18.479305,3,0.451999,0.00156766
19.074331,17.363281,16.596315,16.228548,15.945351,2,0.0659513,0.00014232
18.975023,17.32872,16.5481,16.203653,15.920041,2,0.136622,6.806369e-33
18.745237,17.525352,17.201128,17.091867,16.972128,2,0.00480767,0.000129184
19.345581,17.430866,16.545998,16.129341,15.806093,2,0.0754138,0.00016588
18.708448,17.170916,16.397167,16.000196,15.696394,2,0.0749786,0.000150062
19.131235,17.231373,16.2287,15.809482,15.445481,2,0.105235,0.00020422
18.93468,17.213451,16.404575,15.923495,15.572451,2,0.0713363,9.27421e-05
19.164288,17.6712,16.881784,16.421373,16.125122,2,0.102579,0.000784903
19.083324,18.056986,17.563604,17.207134,17.061089,2,0.0707301,8.51701e-05
19.359913,18.217665,17.748156,17.461224,17.28379,2,0.0704395,8.86452e-05
19.452877,18.258533,17.784998,17.462729,17.341253,2,0.0705844,8.3568e-05
19.552319,17.587463,16.714012,16.27568,15.94649,2,0.0694067,0.000174104
18.745913,16.83837,15.9495735,15.499819,15.138248,2,0.0656768,0.000190213
17.565557,16.741636,16.569286,16.303223,16.336813,2,0.0714907,3.88416e-05
18.20749,16.80999,16.096924,15.680694,15.414084,2,0.0661109,0.000106314
19.347239,18.176392,17.746023,17.44903,17.252855,2,0.0705127,7.98283e-05
18.080885,16.331469,15.526049,15.035225,14.6649475,2,0.0703086,0.000992301
18.441917,16.968931,16.257082,15.809825,15.496598,2,0.0710402,9.82742e-05
18.514845,16.969946,16.248053,15.823433,15.558099,2,0.0719459,0.00019351
19.003899,17.208427,16.332796,15.930349,15.633389,2,0.0707424,0.000174398
19.590916,17.626669,16.759357,16.320469,15.979181,2,0.0664902,0.000185574
19.03977,17.1056,16.234013,15.808919,15.503232,2,0.0711255,0.000183831
19.272787,17.467907,16.685764,16.236162,15.923119,2,0.0719845,0.000158207
19.059566,17.646078,17.022017,16.610823,16.33394,2,0.0741076,9.73384e-05
19.483862,17.648478,16.748735,16.337807,16.038578,2,0.0735278,0.000146298
19.437895,17.597736,16.482285,16.037401,15.646019,2,0.137683,0.000153539
19.477373,17.660967,16.762178,16.32933,16.013365,2,0.0741086,0.000156385
19.272812,18.046507,17.385315,17.038588,16.832096,2,0.141711,0.000149294
18.230955,17.025627,16.461168,16.129871,15.841518,2,0.0420684,7.99994e-05
19.316017,17.445843,16.534592,16.115969,15.765634,2,0.111945,0.000143946
19.049023,17.257442,16.37434,15.980194,15.653816,2,0.0713474,0.000174854
19.499489,18.184856,17.741573,17.472006,17.307,2,0.0405682,8.64329e-05
18.175156,16.297638,15.411429,15.010589,14.692642,2,0.0708524,0.000180146
18.798885,17.798174,17.459547,17.220228,17.11757,2,0.0423484,7.64633e-05
16.858305,14.957885,14.142452,13.727945,13.391889,2,0.040345,0.000178927
17.885515,16.68504,15.87873,15.532809,15.330328,2,0.0347292,0.000155942
18.781939,16.908604,16.058668,15.654828,15.324217,2,0.0741397,0.000171294
19.16906,17.421041,16.600124,16.228008,15.951091,2,0.0702282,0.000156607
19.41789,18.895658,18.477018,18.16236,18.105902,3,1.44921,0.00177332
19.386002,18.216825,17.67865,17.31625,17.031166,2,0.0377312,7.79429e-05
19.058903,18.075495,17.852888,17.719973,17.641026,2,0.0327111,8.75483e-05
19.23584,18.265898,17.81336,17.511576,17.33179,2,0.141993,4.73835e-05
18.584011,16.692015,15.7840395,15.323261,14.936543,2,0.0735865,0.000185661
18.896461,17.165075,16.333508,15.939339,15.684793,2,0.04655,0.000162924
19.182417,17.611483,16.604189,16.136822,15.829798,2,0.183339,0.000175783
18.781096,17.293558,16.563087,16.21956,15.979516,2,0.0377494,0.000160527
18.569479,17.256294,16.65271,16.291765,16.061605,2,0.0463347,9.82863e-05
17.805923,16.754786,16.327877,16.032152,15.871253,2,0.0492772,8.12438e-05
19.057447,17.822899,17.041473,16.64841,16.383862,2,0.160559,0.00018334
18.724367,17.552763,16.920397,16.55869,16.32221,2,0.138762,9.7586e-05
18.724085,16.986315,16.16923,15.743625,15.424028,2,0.0534795,0.000154466
18.550982,17.17935,16.580858,16.232008,16.041473,2,0.0668855,9.08149e-05
18.038479,17.255808,16.990175,16.745207,16.628155,2,0.0663257,8.09388e-05
19.22072,17.439579,16.652021,16.229082,15.914545,2,0.0679802,0.000157897
18.899942,17.872526,17.467398,17.187887,16.998709,2,0.0559358,7.97143e-05
18.5615,17.52768,16.940397,16.62359,16.611681,2,0.0653145,8.15562e-05
18.709803,16.702822,15.8365,15.412704,15.106673,2,0.0672739,0.000172749
19.296362,17.567163,16.677986,16.271696,15.966822,2,0.0739518,0.000154323
19.371658,18.114037,17.233074,16.790842,16.528805,2,0.185172,0.000170696
16.70771,15.494709,15.008826,14.758428,14.572708,2,0.0204624,9.53591e-05
19.40702,18.221582,17.682352,17.38994,17.227938,2,0.0208856,8.97177e-05
19.50107,17.74457,16.905842,16.45073,16.130474,2,0.0692343,0.000179566
18.218206,16.98831,16.559822,16.260319,16.17841,2,0.0557053,9.21305e-05
18.074785,16.142002,15.303615,14.916537,14.625436,2,0.0478018,0.000188009
15.737635,14.578334,14.07894,13.859119,14.509695,2,0.00382369,0.000117412
18.322453,16.41521,15.575505,15.181428,14.88011,2,0.054692,0.000179069
17.335958,15.896663,15.128871,14.711939,14.41425,3,0.053548,0.00124649
19.416655,17.654043,16.824701,16.44885,16.166164,2,0.0511569,0.000176246
19.140902,17.231983,16.426373,16.042849,15.784104,2,0.0479595,0.000160628
18.252295,17.052887,16.584002,16.236185,16.083376,2,0.0784287,9.40155e-05
19.062082,17.8829,17.471859,17.217804,17.071413,2,0.0536835,7.51246e-05
18.173706,16.34182,15.466695,15.044667,14.7159605,2,0.0503273,0.000174028
18.691965,17.0822,16.492447,16.20823,15.989264,2,0.067046,0.000147577
18.348469,16.54228,15.694982,15.3013,14.948784,2,0.0574701,0.000172898
17.484474,16.363897,15.9119425,15.600838,15.444528,2,0.056437,7.91917e-05
19.556969,18.253212,17.70859,17.405869,17.227528,2,0.055425,0.000111713
17.65897,16.529982,16.06163,15.723075,15.5499325,2,0.0733147,0.000100501
19.4427,18.193666,17.801615,17.521603,17.396095,2,0.0583122,9.25518e-05
18.564,16.708984,15.812928,15.394154,15.076005,2,0.0576409,3.138993e-11
18.854252,17.634775,16.995537,16.621101,16.43854,2,0.123608,0.000101723
17.877129,17.504816,17.37732,17.460562,17.45981,3,0.911299,0.00184604
18.798862,16.978912,16.204832,15.823083,15.548187,2,0.0436018,0.000152131
18.333603,16.299124,15.553279,15.058688,14.744451,2,0.0323981,0.000185839
18.156195,16.888103,16.40516,16.077559,15.854416,2,0.0445578,8.67292e-05
18.71985,17.492151,16.904383,16.567219,16.36264,2,0.107653,0.000146776
18.564512,17.444601,16.973347,16.701046,16.534561,2,0.030801,7.39468e-05
18.205292,16.389088,15.602953,15.1855545,14.8469515,2,0.043308,0.000187739
18.526775,16.769726,15.983027,15.602577,15.317559,2,0.0432372,0.000166455
18.405226,17.076237,16.420326,16.031683,15.734495,2,0.0430171,0.000104008
17.349693,16.237892,15.766061,15.530458,15.3461075,2,0.0312457,8.66584e-05
18.367723,17.131077,16.589886,16.267986,16.060053,2,0.044508,0.000105954
19.208378,17.593948,16.538473,16.053183,15.7065325,2,0.150165,0.000150428
19.596968,18.323698,17.851276,17.551315,17.36577,2,0.0922911,9.08659e-05
19.500418,18.012379,17.591578,17.347416,17.183556,2,0.0520973,0.000119467
19.212126,17.91095,17.282583,16.879717,16.681252,2,0.0540248,9.05873e-05
17.7185,16.459015,15.899887,15.567523,15.371459,2,0.0451719,0.000152257
17.858631,16.015112,15.173772,14.791916,14.505902,2,0.0517252,0.000159282
19.062353,18.105446,17.723156,17.493351,17.30913,2,0.0364624,9.26185e-05
18.791718,17.700771,17.268986,17.02158,16.865398,2,0.0163466,0.000223883
16.966158,15.0762825,14.230326,13.815438,13.519609,2,0.0366759,0.000195023
19.59905,17.791367,16.938995,16.523838,16.237034,2,0.0858188,0.000129935
18.62344,16.65561,15.75462,15.359258,15.028321,2,0.0864917,0.000175477
17.193373,15.158646,14.230264,13.771376,13.406665,2,6.798013e-33,0.048850287
18.292463,17.249916,16.82315,16.549168,16.354889,2,0.0668368,8.08695e-05
18.608994,17.68976,17.3325,17.017551,16.95165,2,0.0873216,8.96716e-05
18.281221,16.92304,16.308445,15.877727,15.693212,2,0.0610627,9.2869e-05
18.597206,18.484013,18.459875,18.243856,18.22815,3,1.66495,0.00305769
19.474773,17.792543,16.983362,16.62177,16.346357,2,0.0752088,0.000143126
19.465382,17.82467,16.984314,16.545454,16.237103,2,0.10217,0.000150012
17.670961,16.213924,15.628582,15.318575,15.116291,2,0.0435117,0.000144481
18.075752,16.769701,16.239769,15.96383,15.747582,2,0.0332154,8.44434e-05
18.228004,17.37254,17.160097,16.970337,16.916822,2,0.0524681,8.55933e-05
18.133575,16.286844,15.386273,14.997016,14.685077,2,0.0642371,0.000173762
19.589602,18.185066,17.427622,17.007202,16.72342,2,0.127103,0.000100511
19.430145,17.876463,17.104572,16.64184,16.334017,2,0.0825211,0.000180555
19.088104,17.1417,16.152922,15.696579,15.326102,2,0.0879338,0.000155998
19.43398,18.191774,17.477814,17.090118,16.796686,2,0.0858715,0.000164063
17.754612,16.654943,16.298233,16.125307,16.103374,2,0.0311705,7.77708e-05
18.860775,16.90821,15.937211,15.485333,15.159769,2,0.108208,0.000157618
17.080292,15.2114,14.283557,13.793789,13.383571,2,0.0313233,9.23479e-05
19.10668,17.298578,16.579576,16.243568,16.006578,2,0.0885262,0.000129237
17.937248,16.937103,16.393469,15.824394,15.734887,2,0.0882393,0.00073798
19.294052,17.275513,16.278963,15.8508,15.455914,2,0.108343,0.000190597
18.231644,16.165834,15.347134,14.919402,14.634065,2,0.0900689,0.000170825
19.14502,17.219175,16.281776,15.891731,15.5752735,2,0.106859,0.000130788
18.411,16.514198,15.617905,15.199716,14.888264,2,0.0684746,0.000185404
17.70572,16.680824,16.367254,16.157675,16.025188,2,0.0255588,7.6671e-05
19.106127,18.993107,18.707806,18.6599,18.718414,3,1.20496,0.00148617
19.475878,18.141401,17.50203,17.176384,16.917568,2,0.0689982,0.000189368
17.740398,16.336897,15.589847,15.172169,14.90104,2,0.0683672,0.000199518
18.790268,17.838934,17.426706,17.116608,16.993568,2,0.0951357,4.36427e-05
18.359608,16.451387,15.441454,15.016591,14.656086,2,0.108518,0.000178804
18.666664,17.339792,16.801311,16.46678,16.40072,2,0.0521131,0.000262973
18.628006,17.532244,17.034204,16.689823,16.508167,2,0.0713471,6.97428e-05
19.250484,17.952684,17.214474,16.755505,16.53543,2,0.125439,-1.5916416e+20
19.034313,17.63811,17.117844,16.811785,16.638952,2,0.0633353,0.00017503
18.036879,16.807533,16.304598,16.029346,15.847346,2,0.0377233,8.74708e-05
18.617151,17.455774,16.928919,16.63067,16.429922,2,0.0378843,0.000175255
17.21627,15.641469,14.871893,14.472411,14.181593,2,0.0190654,9.98806e-05
19.586624,18.135801,17.528126,17.184208,17.00678,2,0.0879079,0.00015039
18.957043,17.05074,16.015522,15.549212,15.180934,2,0.123874,0.000153078
17.6043,17.418564,16.99215,16.589207,16.439188,3,0.155525,0.00129248
18.928438,17.738255,17.088272,16.696846,16.47069,2,0.126183,9.52293e-05
19.271784,18.014927,17.286406,16.94513,16.65909,2,0.138106,0.000141142
17.945915,16.534678,15.800723,15.432176,15.16289,2,0.0618568,0.000180323
19.119986,18.018583,17.780212,17.496347,17.387732,2,0.0605253,7.87536e-05
19.533957,18.229843,17.512543,17.147627,16.889463,2,0.147951,0.000156234
18.376112,17.20546,16.814062,16.584473,16.665884,2,0.018709,0.000227984
19.479383,18.167208,17.399961,16.97177,16.672977,2,0.136199,0.000105719
18.727325,18.488579,18.398335,18.317156,18.22699,3,2.13079,0.00268047
19.002811,17.657074,17.209898,16.944704,16.769455,2,0.0599167,0.000162468
19.129498,18.028286,17.092451,16.573784,16.271141,3,0.195182,0.00113472
19.193,18.943762,18.747906,18.693653,18.601913,3,0.999758,0.00136076
19.22495,19.368315,19.05442,19.027534,19.062813,3,1.26504,0.00194783
19.408413,17.36663,16.24218,15.792442,15.437854,2,0.142638,0.000184188
19.27388,17.988897,17.340769,16.961235,16.670746,2,0.0620882,0.000202383
19.571285,19.360495,19.293554,19.080248,19.127598,3,1.52609,0.00152725
19.493006,18.299265,17.352299,16.857485,16.530355,2,0.165369,0.000220692
